Path,Label,k-fold,Label_enc
Dew Bean/Image_685.jpg,Dew Bean,0.0,3
Green Gram/Image_629.jpg,Green Gram,0.0,5
Split Black Gram/Image_957.jpg,Split Black Gram,0.0,10
Adzuki Beans/Image_868.jpg,Adzuki Beans,0.0,0
Dew Bean/Image_407.jpg,Dew Bean,0.0,3
Dew Bean/Image_856.jpg,Dew Bean,0.0,3
Pinto Beans/Image_8.jpg,Pinto Beans,0.0,6
Green Gram/Image_95.jpg,Green Gram,0.0,5
Pinto Beans/Image_95.jpg,Pinto Beans,0.0,6
Split & Skinned Black Gram/Image_539.jpg,Split & Skinned Black Gram,0.0,9
Chickpeas/Image_919.jpg,Chickpeas,0.0,2
Pinto Beans/Image_85.jpg,Pinto Beans,0.0,6
Green Gram/Image_842.jpg,Green Gram,0.0,5
Red Kidney Beans/Image_980.jpg,Red Kidney Beans,0.0,7
Split Black Gram/Image_529_gg (57).jpg,Split Black Gram,0.0,10
Adzuki Beans/Image_428.jpg,Adzuki Beans,0.0,0
Adzuki Beans/Image_369.jpg,Adzuki Beans,0.0,0
Red Kidney Beans/Image_205.jpg,Red Kidney Beans,0.0,7
Yellow Lentils/Image_686.jpg,Yellow Lentils,0.0,13
Adzuki Beans/Image_603.jpg,Adzuki Beans,0.0,0
Pinto Beans/Image_768.jpg,Pinto Beans,0.0,6
Red Kidney Beans/Image_900.jpg,Red Kidney Beans,0.0,7
Green Chickpeas/Image_703.jpg,Green Chickpeas,0.0,4
Pinto Beans/Image_920.jpg,Pinto Beans,0.0,6
Red Lentils/Image_516.jpg,Red Lentils,0.0,8
Dew Bean/Image_419.jpg,Dew Bean,0.0,3
Green Gram/Image_230.jpg,Green Gram,0.0,5
White Kidney Beans/Image_627.jpg,White Kidney Beans,0.0,12
White Kidney Beans/Image_166.jpg,White Kidney Beans,0.0,12
Pinto Beans/Image_40.jpg,Pinto Beans,0.0,6
Chickpeas/Image_659.jpg,Chickpeas,0.0,2
Split Black Gram/Image_228.jpg,Split Black Gram,0.0,10
Split & Skinned Black Gram/Image_842fga (189).jpg,Split & Skinned Black Gram,0.0,9
Red Kidney Beans/Image_332.jpg,Red Kidney Beans,0.0,7
Green Chickpeas/Image_793.jpg,Green Chickpeas,0.0,4
Red Kidney Beans/Image_803.jpg,Red Kidney Beans,0.0,7
Yellow Lentils/Image_159.jpg,Yellow Lentils,0.0,13
Red Kidney Beans/Image_521.jpg,Red Kidney Beans,0.0,7
Yellow Lentils/Image_725.jpg,Yellow Lentils,0.0,13
Chickpeas/Image_298.jpg,Chickpeas,0.0,2
Yellow Lentils/Image_70.jpg,Yellow Lentils,0.0,13
Dew Bean/Image_930.jpg,Dew Bean,0.0,3
Green Chickpeas/Image_144.jpg,Green Chickpeas,0.0,4
Yellow Lentils/Image_424.jpg,Yellow Lentils,0.0,13
Split Green Gram/Image_788.jpg,Split Green Gram,0.0,11
Pinto Beans/Image_309.jpg,Pinto Beans,0.0,6
White Kidney Beans/Image_377.jpg,White Kidney Beans,0.0,12
Yellow Lentils/Image_996.jpg,Yellow Lentils,0.0,13
Split & Skinned Black Gram/Image_160.jpg,Split & Skinned Black Gram,0.0,9
Black Gram/Image_372.jpg,Black Gram,0.0,1
Chickpeas/Image_400.jpg,Chickpeas,0.0,2
Split & Skinned Black Gram/Image_842fga (82).jpg,Split & Skinned Black Gram,0.0,9
Pinto Beans/Image_150.jpg,Pinto Beans,0.0,6
White Kidney Beans/Image_434.jpg,White Kidney Beans,0.0,12
Green Chickpeas/Image_446.jpg,Green Chickpeas,0.0,4
Split Black Gram/Image_135_fa (88).jpg,Split Black Gram,0.0,10
Black Gram/Image_612.jpg,Black Gram,0.0,1
Pinto Beans/Image_500.jpg,Pinto Beans,0.0,6
Pinto Beans/Image_334.jpg,Pinto Beans,0.0,6
Green Gram/Image_274.jpg,Green Gram,0.0,5
Green Chickpeas/Image_23.jpg,Green Chickpeas,0.0,4
Black Gram/Image_80.jpg,Black Gram,0.0,1
Green Gram/Image_611.jpg,Green Gram,0.0,5
Adzuki Beans/Image_665.jpg,Adzuki Beans,0.0,0
Adzuki Beans/Image_194.jpg,Adzuki Beans,0.0,0
Pinto Beans/Image_556.jpg,Pinto Beans,0.0,6
Split Green Gram/Image_182.jpg,Split Green Gram,0.0,11
Pinto Beans/Image_769.jpg,Pinto Beans,0.0,6
Chickpeas/Image_197.jpg,Chickpeas,0.0,2
Pinto Beans/Image_94.jpg,Pinto Beans,0.0,6
Red Kidney Beans/Image_957.jpg,Red Kidney Beans,0.0,7
White Kidney Beans/Image_399.jpg,White Kidney Beans,0.0,12
Black Gram/Image_411.jpg,Black Gram,0.0,1
Adzuki Beans/Image_282.jpg,Adzuki Beans,0.0,0
Dew Bean/Image_289.jpg,Dew Bean,0.0,3
Split Green Gram/Image_275.jpg,Split Green Gram,0.0,11
Adzuki Beans/Image_923.jpg,Adzuki Beans,0.0,0
Red Lentils/Image_797.jpg,Red Lentils,0.0,8
Red Kidney Beans/Image_927.jpg,Red Kidney Beans,0.0,7
Red Lentils/Image_151.jpg,Red Lentils,0.0,8
Yellow Lentils/Image_365.jpg,Yellow Lentils,0.0,13
Pinto Beans/Image_494.jpg,Pinto Beans,0.0,6
Split Black Gram/Image_135_fa (106).jpg,Split Black Gram,0.0,10
Red Lentils/Image_503.jpg,Red Lentils,0.0,8
Split & Skinned Black Gram/Image_802.jpg,Split & Skinned Black Gram,0.0,9
Pinto Beans/Image_107.jpg,Pinto Beans,0.0,6
Pinto Beans/Image_330.jpg,Pinto Beans,0.0,6
Red Kidney Beans/Image_243.jpg,Red Kidney Beans,0.0,7
White Kidney Beans/Image_625.jpg,White Kidney Beans,0.0,12
Split Black Gram/Image_577.jpg,Split Black Gram,0.0,10
Black Gram/Image_731.jpg,Black Gram,0.0,1
Split Black Gram/Image_356.jpg,Split Black Gram,0.0,10
Red Kidney Beans/Image_401.jpg,Red Kidney Beans,0.0,7
Red Kidney Beans/Image_972.jpg,Red Kidney Beans,0.0,7
Red Lentils/Image_402.jpg,Red Lentils,0.0,8
Green Gram/Image_348.jpg,Green Gram,0.0,5
Pinto Beans/Image_509.jpg,Pinto Beans,0.0,6
Pinto Beans/Image_547.jpg,Pinto Beans,0.0,6
Adzuki Beans/Image_539.jpg,Adzuki Beans,0.0,0
Red Lentils/Image_637.jpg,Red Lentils,0.0,8
Split & Skinned Black Gram/Image_842fga (84).jpg,Split & Skinned Black Gram,0.0,9
Red Kidney Beans/Image_943.jpg,Red Kidney Beans,0.0,7
Yellow Lentils/Image_454.jpg,Yellow Lentils,0.0,13
Adzuki Beans/Image_7.jpg,Adzuki Beans,0.0,0
Green Chickpeas/Image_947.jpg,Green Chickpeas,0.0,4
Red Lentils/Image_965.jpg,Red Lentils,0.0,8
Black Gram/Image_308.jpg,Black Gram,0.0,1
Black Gram/Image_710.jpg,Black Gram,0.0,1
Dew Bean/Image_800.jpg,Dew Bean,0.0,3
Green Chickpeas/Image_41.jpg,Green Chickpeas,0.0,4
Split Black Gram/Image_135_fa (119).jpg,Split Black Gram,0.0,10
Red Lentils/Image_66.jpg,Red Lentils,0.0,8
Split Black Gram/Image_135_fa (177).jpg,Split Black Gram,0.0,10
Red Lentils/Image_140.jpg,Red Lentils,0.0,8
Split & Skinned Black Gram/Image_842fga (51).jpg,Split & Skinned Black Gram,0.0,9
Split & Skinned Black Gram/Image_54.jpg,Split & Skinned Black Gram,0.0,9
Pinto Beans/Image_78.jpg,Pinto Beans,0.0,6
Yellow Lentils/Image_894.jpg,Yellow Lentils,0.0,13
Chickpeas/Image_418.jpg,Chickpeas,0.0,2
Green Chickpeas/Image_579.jpg,Green Chickpeas,0.0,4
Dew Bean/Image_909.jpg,Dew Bean,0.0,3
Split Black Gram/Image_529_gg (1).jpg,Split Black Gram,0.0,10
Red Lentils/Image_266.jpg,Red Lentils,0.0,8
Green Chickpeas/Image_460.jpg,Green Chickpeas,0.0,4
Yellow Lentils/Image_938.jpg,Yellow Lentils,0.0,13
Pinto Beans/Image_120.jpg,Pinto Beans,0.0,6
Pinto Beans/Image_140.jpg,Pinto Beans,0.0,6
Yellow Lentils/Image_245.jpg,Yellow Lentils,0.0,13
Red Kidney Beans/Image_452.jpg,Red Kidney Beans,0.0,7
Black Gram/Image_297.jpg,Black Gram,0.0,1
Split & Skinned Black Gram/Image_26.jpg,Split & Skinned Black Gram,0.0,9
Yellow Lentils/Image_581.jpg,Yellow Lentils,0.0,13
Adzuki Beans/Image_469.jpg,Adzuki Beans,0.0,0
Chickpeas/Image_686.jpg,Chickpeas,0.0,2
Pinto Beans/Image_199.jpg,Pinto Beans,0.0,6
Adzuki Beans/Image_747.jpg,Adzuki Beans,0.0,0
Red Lentils/Image_201.jpg,Red Lentils,0.0,8
Yellow Lentils/Image_822.jpg,Yellow Lentils,0.0,13
Pinto Beans/Image_478.jpg,Pinto Beans,0.0,6
Adzuki Beans/Image_984.jpg,Adzuki Beans,0.0,0
Yellow Lentils/Image_345.jpg,Yellow Lentils,0.0,13
Split & Skinned Black Gram/Image_842fga (16).jpg,Split & Skinned Black Gram,0.0,9
Red Lentils/Image_322.jpg,Red Lentils,0.0,8
Black Gram/Image_175.jpg,Black Gram,0.0,1
Split & Skinned Black Gram/Image_842fga (11).jpg,Split & Skinned Black Gram,0.0,9
Split & Skinned Black Gram/Image_842fga (224).jpg,Split & Skinned Black Gram,0.0,9
Black Gram/Image_33.jpg,Black Gram,0.0,1
Pinto Beans/Image_64.jpg,Pinto Beans,0.0,6
Split & Skinned Black Gram/Image_849.jpg,Split & Skinned Black Gram,0.0,9
Red Kidney Beans/Image_982.jpg,Red Kidney Beans,0.0,7
Green Chickpeas/Image_472.jpg,Green Chickpeas,0.0,4
White Kidney Beans/Image_235.jpg,White Kidney Beans,0.0,12
Yellow Lentils/Image_472.jpg,Yellow Lentils,0.0,13
Split & Skinned Black Gram/Image_196.jpg,Split & Skinned Black Gram,0.0,9
Chickpeas/Image_320.jpg,Chickpeas,0.0,2
Pinto Beans/Image_487.jpg,Pinto Beans,0.0,6
Pinto Beans/Image_822.jpg,Pinto Beans,0.0,6
Yellow Lentils/Image_690.jpg,Yellow Lentils,0.0,13
Chickpeas/Image_905.jpg,Chickpeas,0.0,2
White Kidney Beans/Image_579.jpg,White Kidney Beans,0.0,12
White Kidney Beans/Image_847.jpg,White Kidney Beans,0.0,12
White Kidney Beans/Image_297.jpg,White Kidney Beans,0.0,12
Green Gram/Image_206.jpg,Green Gram,0.0,5
Green Gram/Image_686.jpg,Green Gram,0.0,5
Yellow Lentils/Image_739.jpg,Yellow Lentils,0.0,13
Black Gram/Image_207_f (80).jpg,Black Gram,0.0,1
Red Lentils/Image_770.jpg,Red Lentils,0.0,8
White Kidney Beans/Image_432.jpg,White Kidney Beans,0.0,12
Green Chickpeas/Image_607.jpg,Green Chickpeas,0.0,4
Adzuki Beans/Image_792.jpg,Adzuki Beans,0.0,0
Red Kidney Beans/Image_170.jpg,Red Kidney Beans,0.0,7
Chickpeas/Image_501.jpg,Chickpeas,0.0,2
Black Gram/Image_207_f (17).jpg,Black Gram,0.0,1
Yellow Lentils/Image_401.jpg,Yellow Lentils,0.0,13
Black Gram/Image_78.jpg,Black Gram,0.0,1
Green Gram/Image_620.jpg,Green Gram,0.0,5
White Kidney Beans/Image_987.jpg,White Kidney Beans,0.0,12
Pinto Beans/Image_749.jpg,Pinto Beans,0.0,6
Green Chickpeas/Image_184.jpg,Green Chickpeas,0.0,4
Split Black Gram/Image_529_gg (39).jpg,Split Black Gram,0.0,10
Split Black Gram/Image_678.jpg,Split Black Gram,0.0,10
Split Black Gram/Image_97.jpg,Split Black Gram,0.0,10
Chickpeas/Image_677.jpg,Chickpeas,0.0,2
Split & Skinned Black Gram/Image_18.jpg,Split & Skinned Black Gram,0.0,9
Red Lentils/Image_159.jpg,Red Lentils,0.0,8
Pinto Beans/Image_421.jpg,Pinto Beans,0.0,6
Black Gram/Image_425.jpg,Black Gram,0.0,1
Red Kidney Beans/Image_753.jpg,Red Kidney Beans,0.0,7
Yellow Lentils/Image_250.jpg,Yellow Lentils,0.0,13
Pinto Beans/Image_539.jpg,Pinto Beans,0.0,6
Split & Skinned Black Gram/Image_503.jpg,Split & Skinned Black Gram,0.0,9
Black Gram/Image_720.jpg,Black Gram,0.0,1
Split Black Gram/Image_135_fa (159).jpg,Split Black Gram,0.0,10
Split & Skinned Black Gram/Image_842fga (63).jpg,Split & Skinned Black Gram,0.0,9
Chickpeas/Image_599.jpg,Chickpeas,0.0,2
Yellow Lentils/Image_104.jpg,Yellow Lentils,0.0,13
Adzuki Beans/Image_535.jpg,Adzuki Beans,0.0,0
Green Chickpeas/Image_907.jpg,Green Chickpeas,0.0,4
White Kidney Beans/Image_193.jpg,White Kidney Beans,0.0,12
Pinto Beans/Image_650.jpg,Pinto Beans,0.0,6
Dew Bean/Image_937.jpg,Dew Bean,0.0,3
Red Lentils/Image_185.jpg,Red Lentils,0.0,8
Split Black Gram/Image_303.jpg,Split Black Gram,0.0,10
Split Black Gram/Image_135_fa (143).jpg,Split Black Gram,0.0,10
White Kidney Beans/Image_346.jpg,White Kidney Beans,0.0,12
Black Gram/Image_757.jpg,Black Gram,0.0,1
Dew Bean/Image_676.jpg,Dew Bean,0.0,3
Adzuki Beans/Image_240.jpg,Adzuki Beans,0.0,0
White Kidney Beans/Image_755.jpg,White Kidney Beans,0.0,12
Black Gram/Image_137.jpg,Black Gram,0.0,1
Green Chickpeas/Image_882.jpg,Green Chickpeas,0.0,4
Adzuki Beans/Image_561.jpg,Adzuki Beans,0.0,0
Adzuki Beans/Image_785.jpg,Adzuki Beans,0.0,0
Adzuki Beans/Image_958.jpg,Adzuki Beans,0.0,0
Red Kidney Beans/Image_791.jpg,Red Kidney Beans,0.0,7
Black Gram/Image_290.jpg,Black Gram,0.0,1
Green Chickpeas/Image_988.jpg,Green Chickpeas,0.0,4
White Kidney Beans/Image_887.jpg,White Kidney Beans,0.0,12
Red Lentils/Image_488.jpg,Red Lentils,0.0,8
Red Lentils/Image_983.jpg,Red Lentils,0.0,8
Chickpeas/Image_334.jpg,Chickpeas,0.0,2
Yellow Lentils/Image_616.jpg,Yellow Lentils,0.0,13
Red Lentils/Image_212.jpg,Red Lentils,0.0,8
Black Gram/Image_713.jpg,Black Gram,0.0,1
Yellow Lentils/Image_375.jpg,Yellow Lentils,0.0,13
Yellow Lentils/Image_302.jpg,Yellow Lentils,0.0,13
Pinto Beans/Image_7.jpg,Pinto Beans,0.0,6
White Kidney Beans/Image_734.jpg,White Kidney Beans,0.0,12
Split & Skinned Black Gram/Image_842fga (164).jpg,Split & Skinned Black Gram,0.0,9
Pinto Beans/Image_775.jpg,Pinto Beans,0.0,6
Black Gram/Image_207_f (18).jpg,Black Gram,0.0,1
Green Gram/Image_713.jpg,Green Gram,0.0,5
White Kidney Beans/Image_293.jpg,White Kidney Beans,0.0,12
Adzuki Beans/Image_56.jpg,Adzuki Beans,0.0,0
Chickpeas/Image_401.jpg,Chickpeas,0.0,2
Split Black Gram/Image_771.jpg,Split Black Gram,0.0,10
Pinto Beans/Image_571.jpg,Pinto Beans,0.0,6
Green Chickpeas/Image_532.jpg,Green Chickpeas,0.0,4
Pinto Beans/Image_321.jpg,Pinto Beans,0.0,6
Green Gram/Image_973.jpg,Green Gram,0.0,5
Chickpeas/Image_339.jpg,Chickpeas,0.0,2
Green Chickpeas/Image_819.jpg,Green Chickpeas,0.0,4
Green Chickpeas/Image_187.jpg,Green Chickpeas,0.0,4
Adzuki Beans/Image_646.jpg,Adzuki Beans,0.0,0
Adzuki Beans/Image_745.jpg,Adzuki Beans,0.0,0
Green Gram/Image_546.jpg,Green Gram,0.0,5
Green Chickpeas/Image_438.jpg,Green Chickpeas,0.0,4
Adzuki Beans/Image_608.jpg,Adzuki Beans,0.0,0
Red Kidney Beans/Image_875.jpg,Red Kidney Beans,0.0,7
Split & Skinned Black Gram/Image_842fga (207).jpg,Split & Skinned Black Gram,0.0,9
Black Gram/Image_155.jpg,Black Gram,0.0,1
Chickpeas/Image_406.jpg,Chickpeas,0.0,2
Green Chickpeas/Image_736.jpg,Green Chickpeas,0.0,4
Split & Skinned Black Gram/Image_658.jpg,Split & Skinned Black Gram,0.0,9
Split Black Gram/Image_197.jpg,Split Black Gram,0.0,10
Split & Skinned Black Gram/Image_842fga (169).jpg,Split & Skinned Black Gram,0.0,9
Pinto Beans/Image_743.jpg,Pinto Beans,0.0,6
Green Gram/Image_85.jpg,Green Gram,0.0,5
Green Chickpeas/Image_959.jpg,Green Chickpeas,0.0,4
Split & Skinned Black Gram/Image_810.jpg,Split & Skinned Black Gram,0.0,9
Yellow Lentils/Image_379.jpg,Yellow Lentils,0.0,13
Adzuki Beans/Image_819.jpg,Adzuki Beans,0.0,0
Red Lentils/Image_918.jpg,Red Lentils,0.0,8
Dew Bean/Image_238.jpg,Dew Bean,0.0,3
Green Chickpeas/Image_660.jpg,Green Chickpeas,0.0,4
Pinto Beans/Image_284.jpg,Pinto Beans,0.0,6
Red Kidney Beans/Image_114.jpg,Red Kidney Beans,0.0,7
Split Green Gram/Image_193.jpg,Split Green Gram,0.0,11
Green Gram/Image_297.jpg,Green Gram,0.0,5
Adzuki Beans/Image_5.jpg,Adzuki Beans,0.0,0
Black Gram/Image_524.jpg,Black Gram,0.0,1
Black Gram/Image_626.jpg,Black Gram,0.0,1
Adzuki Beans/Image_496.jpg,Adzuki Beans,0.0,0
Black Gram/Image_961.jpg,Black Gram,0.0,1
Pinto Beans/Image_866.jpg,Pinto Beans,0.0,6
Red Kidney Beans/Image_297.jpg,Red Kidney Beans,0.0,7
Dew Bean/Image_392.jpg,Dew Bean,0.0,3
Red Kidney Beans/Image_696.jpg,Red Kidney Beans,0.0,7
Red Lentils/Image_210.jpg,Red Lentils,0.0,8
White Kidney Beans/Image_975.jpg,White Kidney Beans,0.0,12
Split Green Gram/Image_251.jpg,Split Green Gram,0.0,11
Chickpeas/Image_580.jpg,Chickpeas,0.0,2
Green Gram/Image_927.jpg,Green Gram,0.0,5
White Kidney Beans/Image_312.jpg,White Kidney Beans,0.0,12
Green Chickpeas/Image_896.jpg,Green Chickpeas,0.0,4
Adzuki Beans/Image_639.jpg,Adzuki Beans,0.0,0
Green Gram/Image_153.jpg,Green Gram,0.0,5
Yellow Lentils/Image_73.jpg,Yellow Lentils,0.0,13
Split Green Gram/Image_765.jpg,Split Green Gram,0.0,11
Red Lentils/Image_118.jpg,Red Lentils,0.0,8
Yellow Lentils/Image_890.jpg,Yellow Lentils,0.0,13
Black Gram/Image_207_f (67).jpg,Black Gram,0.0,1
Red Lentils/Image_31.jpg,Red Lentils,0.0,8
Green Chickpeas/Image_614.jpg,Green Chickpeas,0.0,4
Chickpeas/Image_770.jpg,Chickpeas,0.0,2
Yellow Lentils/Image_121.jpg,Yellow Lentils,0.0,13
Green Chickpeas/Image_320.jpg,Green Chickpeas,0.0,4
Red Lentils/Image_941.jpg,Red Lentils,0.0,8
Chickpeas/Image_857.jpg,Chickpeas,0.0,2
Split Black Gram/Image_886.jpg,Split Black Gram,0.0,10
Dew Bean/Image_475.jpg,Dew Bean,0.0,3
Black Gram/Image_207_f (87).jpg,Black Gram,0.0,1
Adzuki Beans/Image_782.jpg,Adzuki Beans,0.0,0
Yellow Lentils/Image_153.jpg,Yellow Lentils,0.0,13
Adzuki Beans/Image_354.jpg,Adzuki Beans,0.0,0
Split Black Gram/Image_135_fa (31).jpg,Split Black Gram,0.0,10
Split & Skinned Black Gram/Image_307.jpg,Split & Skinned Black Gram,0.0,9
Split Black Gram/Image_135_fa (135).jpg,Split Black Gram,0.0,10
Yellow Lentils/Image_240.jpg,Yellow Lentils,0.0,13
Red Kidney Beans/Image_370.jpg,Red Kidney Beans,0.0,7
Dew Bean/Image_306.jpg,Dew Bean,0.0,3
Split Black Gram/Image_135_fa (117).jpg,Split Black Gram,0.0,10
White Kidney Beans/Image_458.jpg,White Kidney Beans,0.0,12
White Kidney Beans/Image_220.jpg,White Kidney Beans,0.0,12
Green Gram/Image_6.jpg,Green Gram,0.0,5
Green Chickpeas/Image_36.jpg,Green Chickpeas,0.0,4
Pinto Beans/Image_215.jpg,Pinto Beans,0.0,6
Black Gram/Image_589.jpg,Black Gram,0.0,1
Split Black Gram/Image_864.jpg,Split Black Gram,0.0,10
Red Lentils/Image_59.jpg,Red Lentils,0.0,8
Split Green Gram/Image_841.jpg,Split Green Gram,0.0,11
Red Kidney Beans/Image_316.jpg,Red Kidney Beans,0.0,7
Green Chickpeas/Image_403.jpg,Green Chickpeas,0.0,4
Dew Bean/Image_126.jpg,Dew Bean,0.0,3
Split Black Gram/Image_811.jpg,Split Black Gram,0.0,10
Red Lentils/Image_269.jpg,Red Lentils,0.0,8
Red Kidney Beans/Image_633.jpg,Red Kidney Beans,0.0,7
Red Lentils/Image_119.jpg,Red Lentils,0.0,8
Adzuki Beans/Image_676.jpg,Adzuki Beans,0.0,0
Split & Skinned Black Gram/Image_352.jpg,Split & Skinned Black Gram,0.0,9
Green Gram/Image_684.jpg,Green Gram,0.0,5
Yellow Lentils/Image_368.jpg,Yellow Lentils,0.0,13
Split & Skinned Black Gram/Image_842fga (225).jpg,Split & Skinned Black Gram,0.0,9
Black Gram/Image_726.jpg,Black Gram,0.0,1
Green Chickpeas/Image_987.jpg,Green Chickpeas,0.0,4
Green Chickpeas/Image_541.jpg,Green Chickpeas,0.0,4
Chickpeas/Image_474.jpg,Chickpeas,0.0,2
Black Gram/Image_207_f (79).jpg,Black Gram,0.0,1
White Kidney Beans/Image_441.jpg,White Kidney Beans,0.0,12
Adzuki Beans/Image_90.jpg,Adzuki Beans,0.0,0
Yellow Lentils/Image_354.jpg,Yellow Lentils,0.0,13
Red Lentils/Image_308.jpg,Red Lentils,0.0,8
Chickpeas/Image_419.jpg,Chickpeas,0.0,2
Red Kidney Beans/Image_484.jpg,Red Kidney Beans,0.0,7
Black Gram/Image_750.jpg,Black Gram,0.0,1
Black Gram/Image_587.jpg,Black Gram,0.0,1
Pinto Beans/Image_888.jpg,Pinto Beans,0.0,6
Adzuki Beans/Image_553.jpg,Adzuki Beans,0.0,0
Split Black Gram/Image_135_fa (140).jpg,Split Black Gram,0.0,10
Black Gram/Image_911.jpg,Black Gram,0.0,1
Yellow Lentils/Image_912.jpg,Yellow Lentils,0.0,13
Black Gram/Image_686.jpg,Black Gram,0.0,1
Green Gram/Image_103.jpg,Green Gram,0.0,5
Chickpeas/Image_503.jpg,Chickpeas,0.0,2
Chickpeas/Image_936.jpg,Chickpeas,0.0,2
Red Lentils/Image_834.jpg,Red Lentils,0.0,8
Red Lentils/Image_348.jpg,Red Lentils,0.0,8
Yellow Lentils/Image_322.jpg,Yellow Lentils,0.0,13
Pinto Beans/Image_279.jpg,Pinto Beans,0.0,6
White Kidney Beans/Image_334.jpg,White Kidney Beans,0.0,12
Yellow Lentils/Image_400.jpg,Yellow Lentils,0.0,13
White Kidney Beans/Image_20.jpg,White Kidney Beans,0.0,12
Chickpeas/Image_104.jpg,Chickpeas,0.0,2
Chickpeas/Image_808.jpg,Chickpeas,0.0,2
Pinto Beans/Image_349.jpg,Pinto Beans,0.0,6
Adzuki Beans/Image_72.jpg,Adzuki Beans,0.0,0
Adzuki Beans/Image_660.jpg,Adzuki Beans,0.0,0
Green Chickpeas/Image_141.jpg,Green Chickpeas,0.0,4
Yellow Lentils/Image_974.jpg,Yellow Lentils,0.0,13
Red Kidney Beans/Image_715.jpg,Red Kidney Beans,0.0,7
Black Gram/Image_136.jpg,Black Gram,0.0,1
Split Black Gram/Image_336.jpg,Split Black Gram,0.0,10
Chickpeas/Image_91.jpg,Chickpeas,0.0,2
Adzuki Beans/Image_338.jpg,Adzuki Beans,0.0,0
Pinto Beans/Image_388.jpg,Pinto Beans,0.0,6
Split & Skinned Black Gram/Image_842fga (64).jpg,Split & Skinned Black Gram,0.0,9
Pinto Beans/Image_676.jpg,Pinto Beans,0.0,6
Split Black Gram/Image_854.jpg,Split Black Gram,0.0,10
Red Kidney Beans/Image_915.jpg,Red Kidney Beans,0.0,7
Pinto Beans/Image_356.jpg,Pinto Beans,0.0,6
Red Kidney Beans/Image_591.jpg,Red Kidney Beans,0.0,7
Split Green Gram/Image_759.jpg,Split Green Gram,0.0,11
Dew Bean/Image_493.jpg,Dew Bean,0.0,3
Pinto Beans/Image_609.jpg,Pinto Beans,0.0,6
Split Black Gram/Image_135_fa (71).jpg,Split Black Gram,0.0,10
Red Lentils/Image_841.jpg,Red Lentils,0.0,8
White Kidney Beans/Image_36.jpg,White Kidney Beans,0.0,12
White Kidney Beans/Image_267.jpg,White Kidney Beans,0.0,12
Split & Skinned Black Gram/Image_370.jpg,Split & Skinned Black Gram,0.0,9
Adzuki Beans/Image_16.jpg,Adzuki Beans,0.0,0
Green Gram/Image_84.jpg,Green Gram,0.0,5
White Kidney Beans/Image_369.jpg,White Kidney Beans,0.0,12
Split & Skinned Black Gram/Image_171.jpg,Split & Skinned Black Gram,0.0,9
Red Kidney Beans/Image_950.jpg,Red Kidney Beans,0.0,7
Pinto Beans/Image_854.jpg,Pinto Beans,0.0,6
Chickpeas/Image_175.jpg,Chickpeas,0.0,2
Split & Skinned Black Gram/Image_970.jpg,Split & Skinned Black Gram,0.0,9
Red Kidney Beans/Image_886.jpg,Red Kidney Beans,0.0,7
Red Kidney Beans/Image_815.jpg,Red Kidney Beans,0.0,7
Yellow Lentils/Image_970.jpg,Yellow Lentils,0.0,13
Green Chickpeas/Image_10.jpg,Green Chickpeas,0.0,4
Yellow Lentils/Image_763.jpg,Yellow Lentils,0.0,13
Black Gram/Image_207_f (65).jpg,Black Gram,0.0,1
Adzuki Beans/Image_783.jpg,Adzuki Beans,0.0,0
Adzuki Beans/Image_264.jpg,Adzuki Beans,0.0,0
Yellow Lentils/Image_1.jpg,Yellow Lentils,0.0,13
Split Black Gram/Image_640.jpg,Split Black Gram,0.0,10
Green Gram/Image_211.jpg,Green Gram,0.0,5
Chickpeas/Image_416.jpg,Chickpeas,0.0,2
Green Chickpeas/Image_737.jpg,Green Chickpeas,0.0,4
Black Gram/Image_693.jpg,Black Gram,0.0,1
Yellow Lentils/Image_770.jpg,Yellow Lentils,0.0,13
Green Chickpeas/Image_317.jpg,Green Chickpeas,0.0,4
Pinto Beans/Image_314.jpg,Pinto Beans,0.0,6
Chickpeas/Image_991.jpg,Chickpeas,0.0,2
Pinto Beans/Image_129.jpg,Pinto Beans,0.0,6
Pinto Beans/Image_727.jpg,Pinto Beans,0.0,6
Black Gram/Image_779.jpg,Black Gram,0.0,1
Adzuki Beans/Image_364.jpg,Adzuki Beans,0.0,0
Yellow Lentils/Image_811.jpg,Yellow Lentils,0.0,13
White Kidney Beans/Image_620.jpg,White Kidney Beans,0.0,12
Red Lentils/Image_774.jpg,Red Lentils,0.0,8
Red Lentils/Image_549.jpg,Red Lentils,0.0,8
Black Gram/Image_165.jpg,Black Gram,0.0,1
Adzuki Beans/Image_1.jpg,Adzuki Beans,0.0,0
Split Black Gram/Image_135_fa (132).jpg,Split Black Gram,0.0,10
Red Lentils/Image_715.jpg,Red Lentils,0.0,8
Black Gram/Image_617.jpg,Black Gram,0.0,1
Dew Bean/Image_917.jpg,Dew Bean,0.0,3
Split & Skinned Black Gram/Image_842fga (195).jpg,Split & Skinned Black Gram,0.0,9
Yellow Lentils/Image_849.jpg,Yellow Lentils,0.0,13
Dew Bean/Image_46.jpg,Dew Bean,0.0,3
Dew Bean/Image_443.jpg,Dew Bean,0.0,3
Green Chickpeas/Image_610.jpg,Green Chickpeas,0.0,4
Pinto Beans/Image_142.jpg,Pinto Beans,0.0,6
